"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.974783260490451,12041,0.950085690420348,11903,0.989550598310897,12121
"Abaji",0.330932328383806,10113,0.302686829888421,9234,0.360202618326383,11025
"Abak",0.142053270531936,43,0.0972268727944103,29,0.194152803253866,59
"Abakaliki",0.28544809605647,1099,0.258834168942703,997,0.313251466789785,1206
"Abeokuta North",0.72502465368612,2657,0.671011618324881,2460,0.774009226496065,2837
"Abeokuta South",0.577464001043988,296,0.523494309785542,268,0.630118773573512,323
"Abi",0.276544578308914,232,0.242373598243026,204,0.312255336884376,261
"Aboh-Mbaise",0.20472725819223,63,0.1560371627871,48,0.257059125817638,79
"Abua/Odual",0.135803860989709,15,0.0172493932462581,2,0.406772633072997,45
"Abuja",0.250049627736688,14259,0.227437458991026,12966,0.273783685969905,15617
"Adavi",0.562775303262721,6737,0.529547150801878,6333,0.595591147552132,7138
"Ado",0.340563030640174,1595,0.317324622804042,1489,0.364448189670117,1703
"Ado Odo/Ota",0.878736972592435,2473,0.824634744206511,2317,0.920719971639505,2595
"Ado-Ekiti",0.383541488145423,104,0.353658503179144,96,0.414111040198532,113
"Afijio",0.290206150828929,1477,0.260830595538781,1325,0.320982575605977,1637
"Afikpo North",0.256849879792434,209,0.228329507753782,186,0.286999028689737,234
"Afikpo South",0.259084958665385,134,0.233988542859557,122,0.285523427670601,146
"Agaie",0.300638245232724,14350,0.272816531470972,13006,0.329619229310203,15751
"Agatu",0.451332720378375,4285,0.414427295562113,3912,0.493368434843259,4730
"Aguata",0.226365398591018,115,0.206247172332714,104,0.247486590987398,125
"Agwara",0.176827763520739,5607,0.132842974864137,4365,0.226539983887956,7043
"Ahiazu-Mbaise",0.190055820588247,35,0.168742303079885,31,0.21256575943309,39
"Ahoada East",0.158327010002335,6,0.034235902860685,1,0.387173928505841,15
"Ahoada West",0.154916391456504,11,0.0278343062345173,2,0.405899704295186,29
"Aiyedade",0.418555614804384,1331,0.387012828006538,1227,0.450606264383509,1436
"Ajaokuta",0.582962949298387,9833,0.545418537108457,9200,0.618656154831008,10434
"Ajingi",0.223207124798435,0,0.19515206710197,0,0.253269908089111,0
"Akamkpa",0.148416051502536,100,0.123902804394345,84,0.175703800907069,118
"Akinyele",0.338348823850142,1223,0.310892119062517,1123,0.366711522754548,1326
"Akko",0.246848630565593,10312,0.222956990926333,9383,0.271987353140954,11284
"Akoko North-East",0.47866240326617,435,0.442915006450487,403,0.51453487555175,466
"Akoko North-West",0.448142711638289,222,0.410705680188628,204,0.485952773237103,240
"Akoko South-East",0.438556174683787,76,0.393932506890595,68,0.483943607181215,84
"Akoko South-West",0.439346603115175,160,0.404621604624753,147,0.474559041147738,173
"Akoko-Edo",0.496365167600581,2450,0.459384811565117,2273,0.533423117119652,2627
"Akpabuyo",0.233030806721169,46,0.18018639181606,35,0.280811455431016,58
"Akuku-Toru",0.118286836860967,10,0.00995346232322601,1,0.409531139685939,36
"Akure North",0.443655569174006,147,0.410882139057156,136,0.476716187712539,158
"Akure South",0.408423715732135,94,0.377424888614838,87,0.439964151750614,101
"Akwanga",0.416941287735116,6276,0.392319715608958,5905,0.441858110036965,6652
"Albasu",0.227374102011972,0,0.202734983315674,0,0.253506980299945,0
"Aleiro",0.0791907288975889,0,0.0484280274527124,0,0.120977199148377,0
"Alimosho",0.683820604881302,176,0.590503141220143,160,0.768690452128485,188
"Alkaleri",0.34012377483333,36603,0.314217630793213,33926,0.366762236797953,39361
"Amuwo Odofin",0.831069973188304,204,0.749598284536952,184,0.893809018637135,219
"Anambra East",0.366315886753749,617,0.319885123535648,539,0.415003551517905,698
"Anambra West",0.253497049957969,841,0.215040652630048,708,0.303454996237588,1020
"Anaocha",0.230047046912704,102,0.211743045628977,94,0.249147986343339,110
"Andoni",0.102115910843249,4,0.018241389464446,1,0.277129625033717,11
"Aninri",0.327899399871387,433,0.299691383973891,396,0.35701752492224,471
"Aniocha North",0.398586292433904,317,0.368445024454178,293,0.429192580864705,341
"Aniocha South",0.376010385358692,626,0.342747745066262,572,0.409884705922001,681
"Anka",0.0491323765963434,1247,0.032843854199219,857,0.0704899495057666,1748
"Ankpa",0.329164847296602,4262,0.300970127246064,3897,0.358368807504098,4640
"Apa",0.439007781643561,2465,0.411978601166486,2313,0.466380216399416,2619
"Ardo-Kola",0.0987469590015013,2053,0.0851838181892222,1773,0.113729595027162,2362
"Arewa Dandi",0.100404946454834,709,0.05228274102661,379,0.169323005821263,1140
"Argungu",0.0629475574244893,0,0.0358997507133198,0,0.101500788513067,0
"Arochukwu",0.197748915302706,78,0.17200677768395,68,0.225530490533917,89
"Asa",0.298355983064457,7030,0.273663100359905,6447,0.324000030871018,7636
"Asari-Toru",0.139240334393826,5,0.0190154670495237,1,0.405134227017816,13
"Askira/Uba",0.518399866244477,923,0.448114155615471,826,0.583782498448373,1026
"Atakumosa East",0.36601843070783,382,0.336193293193165,351,0.396615231565995,414
"Atakumosa West",0.320347349299669,430,0.290349633426521,389,0.351478967354509,471
"Atiba",0.217705434755247,3121,0.191039175115648,2774,0.246431463093996,3491
"Atisbo",0.197091546922797,4953,0.166601477074239,4208,0.230493185358973,5766
"Augie",0.0396428193799092,0,0.022333914800292,0,0.0648260521921402,0
"Auyo",0.153448754435551,0,0.123007314954436,0,0.189417224647016,0
"Awe",0.31627542666689,14031,0.293865458075438,13051,0.339312694371379,15038
"Awgu",0.254042752003363,453,0.227508992670408,406,0.282125198957271,503
"Awka North",0.337011283150938,664,0.314770726500282,620,0.3597811256524,709
"Awka South",0.262125657009171,316,0.239882152632905,290,0.28532322772738,344
"Ayamelum",0.358635016337853,1061,0.315382746664286,932,0.408964843454739,1213
"Ayedire",0.278517111147084,186,0.250718027441288,168,0.307630205264359,206
"Babura",0.215111011058831,0,0.175643448313134,0,0.259264665426564,0
"Badagry",0.625132312442437,432,0.546344781945573,374,0.738495124576259,519
"Bade",0.190955590041149,0,0.108879409588556,0,0.299548131501491,0
"Bagudo",0.170761429965019,17809,0.111497477547883,11810,0.24562839118776,25279
"Bagwai",0.188870806994774,0,0.169610957466069,0,0.209313911841866,0
"Bakori",0.147262888625465,0,0.133931519496407,0,0.161370384580958,0
"Bakura",0.0233875297809574,107,0.0132270239593361,60,0.0382506972220205,175
"Balanga",0.168812219884768,0,0.149213126585207,0,0.189876092882692,0
"Bali",0.0682334360370803,8374,0.0556097737245035,6826,0.0827745550167582,10156
"Bama",0.962725350050864,0,0.886740229721521,0,0.993652870339068,0
"Barkin Ladi",0.245208417518755,4234,0.221440900582182,3960,0.271585832845793,4516
"Baruten",0.129268451547168,15275,0.106053312371812,12547,0.155513813306376,18358
"Bassa",0.385318610277295,15256,0.357116264017819,14153,0.414282263943965,16405
"Batagarawa",0.0763284361837335,0,0.0577633684565283,0,0.0985604237603515,0
"Batsari",0.0551737512183526,0,0.0403218145018936,0,0.0734819331577947,0
"Bauchi",0.317705206419468,23625,0.296651861989272,22079,0.339343066736746,25211
"Baure",0.218546927048298,0,0.136697021142966,0,0.321553325034115,0
"Bayo",0.26719893938402,0,0.241730719999484,0,0.293877544521372,0
"Bebeji",0.237580506443029,0,0.210848298451309,0,0.265188231600149,0
"Bekwarra",0.217665844980994,134,0.199176923134801,123,0.237074374373522,146
"Bende",0.222158036857892,150,0.197202133819564,133,0.248771024041779,168
"Biase",0.174250992712658,79,0.150033994221857,69,0.2019068589175,92
"Bichi",0.204524785282057,0,0.173832480043568,0,0.23645033861092,0
"Billiri",0.219445776793073,1929,0.198636387110006,1756,0.241359067587126,2110
"Bindawa",0.0985945857063313,0,0.080946808304123,0,0.118616481132679,0
"Binji",0.018786534612145,0,0.00980885847737915,0,0.0326594527444928,0
"Biriniwa",0.17355348950721,0,0.11273002431217,0,0.250547145854606,0
"Birnin Gwari",0.177942718911399,13291,0.157710168572718,11702,0.199663118630365,15004
"Birnin Kebbi",0.0842640913096874,0,0.0482685596840382,0,0.134862724753008,0
"Birnin Kudu",0.22928045167896,0,0.204033751135289,0,0.256120236140292,0
"Birnin-Magaji/Kiyaw",0.0639631688006518,0,0.0460172995928269,0,0.0862464877049601,0
"Biu",0.235298150177945,0,0.207785468001082,0,0.264566229506742,0
"Bodinga",0.0190868051944405,0,0.010679398598735,0,0.0314916970183541,0
"Bogoro",0.328327240618374,1131,0.30603762474144,1071,0.351249070196382,1192
"Boki",0.13219339735894,141,0.111227041236624,119,0.155543588331324,164
"Bokkos",0.306053807429974,18364,0.280599970691667,16904,0.332500757277226,19876
"Boluwaduro",0.278360017133019,208,0.255098536331869,190,0.302564817163692,226
