"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.66056211023004,8660,0.494459790550896,6709,0.801801977814719,10224
"Abaji",0.304310751329309,9390,0.279264200541811,8622,0.330278654249758,10185
"Abak",0.301283095234148,92,0.241339090005457,74,0.36595618548547,112
"Abakaliki",0.319375458268535,1232,0.291258764380969,1124,0.34851460083721,1343
"Abeokuta North",0.658493724137115,2408,0.598044536365179,2188,0.714464302709264,2613
"Abeokuta South",0.626159666434616,321,0.569091070588199,292,0.680792664365753,349
"Abi",0.274152757266825,237,0.240128115744426,209,0.309918757646203,266
"Aboh-Mbaise",0.322300284174265,99,0.273437765663268,84,0.373750438422599,114
"Abua/Odual",0.610513227507205,65,0.361626794699604,39,0.782075631398231,84
"Abuja",0.285475628988382,16553,0.257654664539646,14925,0.314628592966714,18259
"Adavi",0.3662148842828,4382,0.33205619214571,3974,0.401363696184402,4802
"Ado",0.256910864077297,1210,0.233847438044881,1105,0.281098187273174,1319
"Ado Odo/Ota",0.873413402763776,2459,0.819118763009012,2304,0.916058917279695,2582
"Ado-Ekiti",0.35430479444921,102,0.324996595824456,93,0.384432479016384,111
"Afijio",0.303215395880065,1562,0.273773260775653,1408,0.333925755914714,1722
"Afikpo North",0.257654586931756,208,0.235156248811143,190,0.281151890507792,227
"Afikpo South",0.24736131283878,125,0.224000865938937,114,0.271963615024129,136
"Agaie",0.28329762614127,13600,0.259116091881169,12441,0.308273281311487,14799
"Agatu",0.337270553543685,3341,0.298684759461773,2947,0.376947214301077,3743
"Aguata",0.277215950848527,140,0.252111949179047,128,0.303384369013024,153
"Agwara",0.160274780661812,5107,0.123853225721665,4171,0.201306497859117,6168
"Ahiazu-Mbaise",0.298892386770159,55,0.267509954791884,49,0.33172037775422,61
"Ahoada East",0.562846085928861,22,0.325506588518102,13,0.777869280799747,31
"Ahoada West",0.638850119640895,46,0.382986679086896,27,0.84152298594723,60
"Aiyedade",0.439139795361955,1391,0.408003360190622,1289,0.470647719065519,1495
"Ajaokuta",0.408642548378459,6921,0.362695204005328,6145,0.454897423124752,7701
"Ajingi",0.186663002813444,0,0.161287070466219,0,0.214209246491057,0
"Akamkpa",0.234358278150042,155,0.199282374966076,132,0.2723263468426,180
"Akinyele",0.345316112012173,1276,0.316930336953573,1171,0.37456838389813,1384
"Akko",0.301843223718625,11712,0.278917779879171,10913,0.325520161458022,12534
"Akoko North-East",0.339594047506249,294,0.310221205660787,268,0.369906031996144,320
"Akoko North-West",0.312153154086418,152,0.282066873108784,138,0.343449610654109,168
"Akoko South-East",0.310964151682407,53,0.282347508224418,48,0.340689741206487,58
"Akoko South-West",0.334996746616309,122,0.307636018441319,112,0.363236610130295,132
"Akoko-Edo",0.349172371946901,1693,0.318322370881469,1541,0.381020023559085,1850
"Akpabuyo",0.253283098294182,72,0.208255668580937,59,0.300667638153053,86
"Akuku-Toru",0.0784890785842127,5,0.0539598950368997,4,0.0816727265540211,6
"Akure North",0.397915657523231,133,0.368395585201138,123,0.428000149915978,143
"Akure South",0.407379957036479,96,0.376505117873927,88,0.438796665060968,103
"Akwanga",0.464378701197588,6977,0.437371946976486,6571,0.491538262990456,7385
"Albasu",0.186953819985879,0,0.164893831828722,0,0.210633684652622,0
"Aleiro",0.097120065490148,0,0.0679378742451458,0,0.133570553537617,0
"Alimosho",0.738580150556253,175,0.648007360651679,160,0.817052764296136,187
"Alkaleri",0.362051829527199,39809,0.337984426284608,37253,0.386622278602548,42422
"Amuwo Odofin",0.870902681521516,214,0.81172426188631,199,0.916880459884497,225
"Anambra East",0.340607102501893,581,0.302514636143762,520,0.37998039319603,645
"Anambra West",0.357665743452127,1273,0.323418013645212,1154,0.392595646108373,1393
"Anaocha",0.31059082625699,137,0.282790182697686,125,0.33942338953955,150
"Andoni",0.427104425401591,12,0.336380799063661,10,0.474172677603559,14
"Aninri",0.290567713562093,381,0.268681959527949,353,0.313192579961605,411
"Aniocha North",0.3630096556321,289,0.338098660447811,269,0.388451722158104,309
"Aniocha South",0.373460491700291,595,0.342343763667914,545,0.405395530818799,646
"Anka",0.0757593630629497,1752,0.0562418876573842,1328,0.0995245012203396,2260
"Ankpa",0.225143773997765,2946,0.198656681208036,2600,0.253456670271012,3316
"Apa",0.283854748127747,1596,0.256276564293811,1441,0.312755214632197,1758
"Ardo-Kola",0.107001576716137,2182,0.0928755247521416,1897,0.122514892382435,2495
"Arewa Dandi",0.0851758314765327,381,0.0522066160715917,221,0.129800679490818,599
"Argungu",0.0754666214457501,0,0.0506823429135768,0,0.10741409355458,0
"Arochukwu",0.22027011533175,87,0.192924679173067,76,0.249549913587452,99
"Asa",0.268910109087407,6311,0.247822842348342,5816,0.290824659658976,6826
"Asari-Toru",0.00517444359377665,0,1.57647778792905e-33,0,1.98856741361111e-05,0
"Askira/Uba",0.554367789836776,1326,0.487054275796707,1201,0.617790454480327,1456
"Atakumosa East",0.384531783522179,401,0.354342082400448,370,0.415375998355048,434
"Atakumosa West",0.327625023124528,438,0.298576682963294,399,0.357668753900487,479
"Atiba",0.252812339076494,3802,0.22404165708899,3399,0.283329923072604,4223
"Atisbo",0.225188609853984,5639,0.191940877333045,4829,0.261264478505463,6515
"Augie",0.0592858639199677,0,0.0397976976070396,0,0.0845638107691961,0
"Auyo",0.155316170792877,0,0.125382079919265,0,0.189086954131891,0
"Awe",0.254935580031148,11536,0.234974978556905,10648,0.2756828364305,12458
"Awgu",0.275350585870012,494,0.250984171086873,450,0.30063417693656,539
