"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.801823690098237,10756,0.684548142195114,9743,0.891711146253102,11449
"Abaji",0.313392032940757,9641,0.293295906934278,9026,0.334028859556447,10272
"Abak",0.307895910937621,94,0.239228194125489,73,0.383506688247265,117
"Abakaliki",0.28970220380069,1112,0.26815765498115,1031,0.312019632815365,1196
"Abeokuta North",0.579125730566425,2121,0.518455450854581,1901,0.637325542053814,2333
"Abeokuta South",0.395044496032729,202,0.346221260726554,177,0.445480939931727,228
"Abi",0.295637242421533,252,0.26330932583329,226,0.32917029353597,279
"Aboh-Mbaise",0.322317951942551,99,0.268139914183795,82,0.380454733652227,116
"Abua/Odual",0.713621789668631,78,0.380155097590114,41,0.92677431909733,101
"Abuja",0.271565967256399,15558,0.253745386930274,14549,0.289990229949094,16601
"Adavi",0.508422345361539,6082,0.474353821955336,5673,0.542339849388355,6489
"Ado",0.318732854373524,1494,0.294787042790701,1386,0.343465320590945,1606
"Ado Odo/Ota",0.675765859993273,1894,0.574019728995489,1606,0.766310263695252,2152
"Ado-Ekiti",0.373390530270561,101,0.346703453195255,93,0.400677869589246,108
"Afijio",0.307889740408139,1543,0.280854565796837,1406,0.335959353219454,1685
"Afikpo North",0.246441859915018,198,0.226192327329636,182,0.267559024190792,215
"Afikpo South",0.284529591067679,145,0.259633991997188,134,0.310539848168334,157
"Agaie",0.294283801592655,14146,0.272944411887095,13116,0.315970209052024,15194
"Agatu",0.433737650004331,4346,0.390445653462329,3879,0.475684182780045,4790
"Aguata",0.289179692037959,146,0.267283144168469,135,0.311824846423822,158
"Agwara",0.111351692107337,3120,0.0790071954048142,2300,0.149505775529504,4119
"Ahiazu-Mbaise",0.28883498184465,53,0.261995382194675,48,0.316810316059245,58
"Ahoada East",0.62840560652533,25,0.343947319067877,14,0.856440748623862,34
"Ahoada West",0.703286936479882,50,0.406011003272706,29,0.906351816397931,64
"Aiyedade",0.476894160314052,1534,0.446711321541792,1434,0.507201347009061,1635
"Ajaokuta",0.539001327822771,9076,0.498461154681474,8395,0.578067725156295,9731
"Ajingi",0.242139701495877,0,0.217493196921184,0,0.268124392494695,0
"Akamkpa",0.201879852272717,135,0.171307755133765,115,0.235240169513343,157
"Akinyele",0.355542653644003,1286,0.330036709741621,1195,0.381705095143909,1380
"Akko",0.319478421776725,12613,0.29329697592825,11577,0.34652799925139,13683
"Akoko North-East",0.454992817303485,411,0.425121448569868,384,0.485085902581438,437
"Akoko North-West",0.421365157012221,208,0.390447796537805,193,0.452713225850328,223
"Akoko South-East",0.416262214326025,71,0.38654171156259,66,0.446439601310143,76
"Akoko South-West",0.435828556195743,159,0.407448527983128,148,0.464541040843407,169
"Akoko-Edo",0.472072086507351,2323,0.441147886672098,2171,0.503159063336209,2477
