"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.939435079713382,11688,0.885621650705875,11219,0.972638579353691,11966
"Abaji",0.304197844829625,9342,0.281831348053372,8664,0.327282838174703,10041
"Abak",0.37602507808674,115,0.309186277243483,94,0.444730522153253,136
"Abakaliki",0.3762081083519,1443,0.34340934400168,1317,0.409887750703183,1572
"Abeokuta North",0.616029721417474,2247,0.554934691290105,2023,0.674119662527991,2461
"Abeokuta South",0.495980138342096,254,0.436686416095175,224,0.555398782580387,285
"Abi",0.354839286319621,300,0.318606456186541,270,0.391421613259594,331
"Aboh-Mbaise",0.410545391917756,126,0.356128676662153,109,0.46535920070303,142
"Abua/Odual",0.714654668400325,79,0.445081059609146,50,0.897636451813038,99
"Abuja",0.318433694877138,18541,0.289540521092452,16846,0.348414013013655,20299
"Adavi",0.381522480871706,4581,0.344480847580624,4135,0.41959726277433,5040
"Ado",0.294738378354692,1366,0.269962433034323,1255,0.320486015646336,1481
"Ado Odo/Ota",0.835559492684318,2337,0.76813773123239,2142,0.889624588914347,2495
"Ado-Ekiti",0.34920608826853,93,0.319127428840358,85,0.380202987720071,102
"Afijio",0.273413007030201,1404,0.243883053907482,1248,0.304516840562916,1569
"Afikpo North",0.323329104305535,261,0.294271045183757,237,0.35345299691115,286
"Afikpo South",0.303665447566949,149,0.277484800024725,137,0.330902183616266,161
"Agaie",0.280036110169322,13440,0.25771585136104,12364,0.302799552604679,14539
"Agatu",0.403967718462859,4091,0.364930633758408,3707,0.443097105177392,4472
"Aguata",0.347318447098003,176,0.318720410218374,161,0.376732179263211,191
"Agwara",0.154946409036133,3988,0.120489359109523,3137,0.191547329888757,4974
"Ahiazu-Mbaise",0.38130389186647,70,0.3463670610135,63,0.417141498269991,76
"Ahoada East",0.589718720716181,23,0.349945997519945,14,0.793749472506598,31
"Ahoada West",0.657687238990696,47,0.401040125887051,28,0.850847875718201,60
"Aiyedade",0.425641275100299,1350,0.394020744257684,1246,0.457720770885588,1456
"Ajaokuta",0.440290266077851,7460,0.398076134656836,6750,0.481907733784495,8158
"Ajingi",0.174845506466874,0,0.150822645732923,0,0.200989293733074,0
"Akamkpa",0.293608164847494,197,0.254595716651829,171,0.334973541057837,224
"Akinyele",0.293917551832481,1027,0.267980550394177,935,0.320937188346381,1124
"Akko",0.265957091682463,10305,0.241894621427295,9427,0.291099578605079,11220
"Akoko North-East",0.368936331955411,320,0.33489696883052,290,0.403956322276756,351
"Akoko North-West",0.338086468471328,165,0.303158725084732,148,0.374331564817708,182
"Akoko South-East",0.354660641860663,61,0.316173387437736,54,0.394608967224617,68
"Akoko South-West",0.368628054984992,134,0.336057918778126,122,0.402139320016533,146
"Akoko-Edo",0.374475196382758,1814,0.338832811557808,1640,0.411193785206162,1994
"Akpabuyo",0.453933692537897,106,0.385126249241403,91,0.546993808653388,121
"Akuku-Toru",0.963437577104148,85,0.888223519856903,78,0.992973272202058,87
"Akure North",0.413678973058209,136,0.381533269991725,125,0.44632465594771,147
"Akure South",0.416933673387272,96,0.385160706216926,89,0.449223238621597,104
"Akwanga",0.49113705191328,7379,0.461110896960958,6928,0.521200784511901,7831
"Albasu",0.184541945887947,0,0.163483522114427,0,0.207095390400713,0
"Aleiro",0.0402960653846706,0,0.0255167292119454,0,0.0603045740448349,0
"Alimosho",0.741903775111217,171,0.649825164810698,154,0.820845683447652,184
"Alkaleri",0.340554596554167,35848,0.313965808153527,33173,0.367850460757434,38606
"Amuwo Odofin",0.796338848770148,195,0.712967067549253,175,0.864406515763465,212
"Anambra East",0.418750070273433,701,0.380438240982218,639,0.456570871783412,763
"Anambra West",0.474753425846429,1709,0.435790153957448,1570,0.512517487278827,1843
"Anaocha",0.375012145489454,166,0.342619724303706,151,0.40823799221008,180
"Andoni",0.919499237240769,35,0.820750829427771,32,0.972751742820981,37
"Aninri",0.33375643120319,439,0.307154811356599,404,0.361172623491827,475
"Aniocha North",0.423288734539351,336,0.39340074553772,313,0.453426940236515,360
"Aniocha South",0.435418232976395,697,0.402515035413032,643,0.468690492978208,752
"Anka",0.0776493543242469,1844,0.0544778603834933,1331,0.106898331666341,2476
"Ankpa",0.261538380599751,3407,0.231269356425385,3013,0.293636422333739,3825
"Apa",0.319508760320928,1794,0.288822562479862,1622,0.35143243720951,1973
"Ardo-Kola",0.13324030966226,2754,0.116963006785283,2424,0.150940686383462,3110
"Arewa Dandi",0.0265991747152705,116,0.0140805740976653,57,0.0456634634236718,208
"Argungu",0.0302170545306511,0,0.0180262824785772,0,0.047410132083881,0
"Arochukwu",0.285781352689246,113,0.254572710960666,100,0.318582054073264,126
"Asa",0.251129735613732,5917,0.229921743335815,5417,0.273277233368049,6440
"Asari-Toru",0.929327930011679,30,0.810378126390731,26,0.982188617444692,32
"Askira/Uba",0.444986198562824,1195,0.373544008930613,1077,0.516821642534284,1318
"Atakumosa East",0.378844910654665,395,0.348043595401522,362,0.41037405948605,428
"Atakumosa West",0.323121822980214,433,0.29311409019854,392,0.354232170456897,475
