"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.817591250829566,10765,0.689175107397462,9556,0.909920925630299,11542
"Abaji",0.347456522343267,10699,0.325280997647874,10023,0.370161789494466,11391
"Abak",0.24449499224192,75,0.187787105071327,57,0.307552600181481,94
"Abakaliki",0.352832319664633,1363,0.323413318743438,1249,0.383116354649255,1479
"Abeokuta North",0.645987703606784,2356,0.59008357446488,2151,0.699092966308883,2552
"Abeokuta South",0.636194887449113,326,0.580811980666677,298,0.689039249827322,353
"Abi",0.351158722972013,304,0.318678507032879,276,0.383707211760597,332
"Aboh-Mbaise",0.302982857497084,93,0.251164374324849,77,0.357805811370065,110
"Abua/Odual",0.434845480957588,46,0.158620966079886,17,0.82060965448646,75
"Abuja",0.287668011226971,16602,0.262332273132829,15120,0.314170748618247,18154
"Adavi",0.480061025590858,5735,0.444999607955283,5314,0.515184028644364,6157
"Ado",0.313828365449762,1482,0.289300670824719,1371,0.339231961905141,1597
"Ado Odo/Ota",0.834145667617728,2350,0.767484315394246,2161,0.887839161996194,2503
"Ado-Ekiti",0.429528698251364,124,0.398252586844452,115,0.461205805083576,133
"Afijio",0.306239875082164,1591,0.276621583041467,1433,0.337124429250141,1755
"Afikpo North",0.285695042344128,232,0.258988840118081,210,0.313554588627401,255
"Afikpo South",0.274950381533672,143,0.250619746789633,132,0.300424765153156,155
"Agaie",0.343988509992573,16499,0.321339457463665,15406,0.366910715916765,17607
"Agatu",0.43616448175275,4382,0.394480024765442,3946,0.47754998567999,4809
"Aguata",0.29097501429004,147,0.265741846540124,134,0.317185358770658,160
"Agwara",0.211977236527106,5439,0.173591377398461,4264,0.252052981978572,6781
"Ahiazu-Mbaise",0.293929955665535,54,0.263733767770212,48,0.325491524891992,59
"Ahoada East",0.416252340327214,17,0.18246312682202,7,0.678700916510622,27
"Ahoada West",0.44772868419291,32,0.18399224941387,13,0.728097515196719,52
"Aiyedade",0.409801548002856,1304,0.380073708963797,1207,0.440030842109075,1404
"Ajaokuta",0.540888438435265,9136,0.504835257052987,8532,0.575975821761693,9724
"Ajingi",0.277889107170801,0,0.249050810058884,0,0.308171722888953,0
"Akamkpa",0.214017855857474,142,0.181596547837595,121,0.249324690153945,165
"Akinyele",0.32808865649591,1226,0.302272981417943,1130,0.354717536607659,1325
"Akko",0.370434644836109,14362,0.342607808565655,13365,0.398920600603032,15379
"Akoko North-East",0.429162833726962,377,0.397798990293839,350,0.460944446662457,405
"Akoko North-West",0.400685816120772,197,0.367598639969282,181,0.43442515791997,213
"Akoko South-East",0.374108510715426,63,0.343176936244111,58,0.405808797718924,68
"Akoko South-West",0.402578418621991,146,0.373315121561726,135,0.432406267700639,157
"Akoko-Edo",0.437991084769743,2138,0.405418242905902,1977,0.471002906046441,2301
"Akpabuyo",0.219161593842514,61,0.168408274082144,48,0.394543162460964,87
"Akuku-Toru",0.0998553742032906,0,0.0195936174438029,0,0.992633343456874,0
"Akure North",0.461568817210364,155,0.429781289185,144,0.493525927993251,166
"Akure South",0.452869991512778,108,0.421803704849461,100,0.484193229069068,115
"Akwanga",0.49792130172936,7483,0.469491223444448,7055,0.526362925050397,7910
"Albasu",0.263528974417338,0,0.239775474287472,0,0.288353733167928,0
"Aleiro",0.084327069173675,0,0.0534753875066089,0,0.125330633083428,0
"Alimosho",0.724858101909327,162,0.632438756834548,144,0.804982782135207,177
