"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.967233544038914,11999,0.934385232426813,11799,0.986754320060624,12110
"Abaji",0.310718991900025,9571,0.283103971675254,8725,0.339414833050002,10451
"Abak",0.147535955642298,45,0.101544077164526,31,0.202451976730895,62
"Abakaliki",0.355988734409331,1389,0.3244049755667,1266,0.388523951221715,1514
"Abeokuta North",0.712587513184073,2605,0.657294220670354,2402,0.762983936981619,2791
"Abeokuta South",0.684274134627574,351,0.630072942625622,323,0.735003495051222,377
"Abi",0.284635173911033,244,0.249393398978757,215,0.321043030403538,275
"Aboh-Mbaise",0.23168664512455,71,0.178523013873642,55,0.289623375655937,89
"Abua/Odual",0.300191275932579,25,0.0366297739968161,4,0.685179710528548,60
"Abuja",0.254107820849864,14546,0.227736789464455,13012,0.282019859640495,16171
"Adavi",0.474886674461644,5657,0.437942196803377,5215,0.511921438233403,6102
"Ado",0.296743861718556,1414,0.271974749091091,1301,0.322543233347706,1531
"Ado Odo/Ota",0.893643952931823,2523,0.846228681725121,2388,0.930342474202539,2627
"Ado-Ekiti",0.452970543475781,131,0.418373847637127,121,0.487814884023393,142
"Afijio",0.358077219124715,1900,0.325235628467602,1724,0.391955834810728,2080
"Afikpo North",0.281316842725745,232,0.252831277430012,209,0.311140932569037,257
"Afikpo South",0.227837210449986,122,0.204441468075953,111,0.252675182030559,134
"Agaie",0.30631048617183,14621,0.279279584914679,13325,0.334136441118879,15956
"Agatu",0.425659197699386,4132,0.379741505753743,3653,0.476673692389985,4683
"Aguata",0.239000095581253,121,0.214605820959024,109,0.264724291296985,134
"Agwara",0.206664383458994,6785,0.157181557470416,5364,0.261740902757307,8398
"Ahiazu-Mbaise",0.224619403063288,41,0.196064749144195,36,0.255138288019579,47
"Ahoada East",0.258545532643361,10,0.067526192286985,3,0.554195172768065,22
"Ahoada West",0.259747193637071,18,0.0558170463416799,4,0.588815131894262,42
"Aiyedade",0.411208779405914,1306,0.379450549213343,1203,0.443551885655761,1413
"Ajaokuta",0.519911147108121,8805,0.474525908679498,8038,0.56370409858824,9543
"Ajingi",0.348169194441173,0,0.311366582969685,0,0.386331238837854,0
"Akamkpa",0.142184849955201,95,0.116467304598055,78,0.171160266633204,114
"Akinyele",0.347938859285333,1299,0.319400516290551,1194,0.377355164398735,1408
"Akko",0.316605396356968,12474,0.288969703575294,11499,0.345273068089921,13480
"Akoko North-East",0.427350645680425,376,0.393823290891791,346,0.46137025418893,406
"Akoko North-West",0.395534556423745,195,0.359379531110666,178,0.432478670578427,213
