"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.660309724077367,8931,0.484055947155096,6889,0.80916930383429,10498
"Abaji",0.271313913319824,8296,0.248480988803001,7596,0.295098958061582,9026
"Abak",0.289523510061779,88,0.230459046384566,70,0.355294865522918,109
"Abakaliki",0.303303668075277,1162,0.271765113191752,1040,0.336261958361004,1289
"Abeokuta North",0.624139477848075,2279,0.566716782240757,2069,0.678680850858039,2479
"Abeokuta South",0.579075177749251,297,0.519929465402313,266,0.636614554876487,326
"Abi",0.273331249158162,232,0.23904886729112,203,0.308826121162582,262
"Aboh-Mbaise",0.339530923736147,104,0.288272051431233,88,0.394513605195527,121
"Abua/Odual",0.76811721398549,84,0.517981120036519,57,0.92954767910502,102
"Abuja",0.259656853251595,15008,0.232418532973485,13399,0.288398580737165,16707
"Adavi",0.410584220282871,4914,0.370078994710488,4426,0.451996086967413,5415
"Ado",0.266373167751573,1242,0.243062429077644,1137,0.290733103791134,1352
"Ado Odo/Ota",0.809177229290069,2265,0.735971887485354,2056,0.869089837514874,2437
"Ado-Ekiti",0.348294827130956,97,0.316946561359496,88,0.380643569983103,106
"Afijio",0.290839834972086,1492,0.261175228861914,1335,0.321918808957222,1656
"Afikpo North",0.227952531240338,183,0.202894394468856,163,0.254537205349997,205
"Afikpo South",0.230413349922927,117,0.207605097595654,106,0.254523871471309,128
"Agaie",0.251080061078995,11991,0.227976028843692,10876,0.274830309335499,13140
"Agatu",0.399475639543263,4036,0.359907897994044,3642,0.438955455787949,4424
"Aguata",0.271547844088798,137,0.245885494244536,124,0.298343196861077,151
"Agwara",0.137632512019214,3303,0.105494272988322,2538,0.172138507007522,4206
"Ahiazu-Mbaise",0.294708940957284,54,0.263702285555109,48,0.327177612017074,60
"Ahoada East",0.614381227534965,24,0.37275751677896,15,0.824208634912163,33
"Ahoada West",0.68773884034376,49,0.436821837628571,31,0.877677572813339,62
"Aiyedade",0.405799114441931,1290,0.375170775534593,1190,0.436981785564231,1393
"Ajaokuta",0.458489020202223,7764,0.415613496834199,7043,0.500545547602876,8470
"Ajingi",0.239440202437,0,0.212844952083342,0,0.267646512241831,0
"Akamkpa",0.208843457830504,138,0.177135097662588,118,0.243386737794991,161
"Akinyele",0.307520335688289,1088,0.284038211629733,1008,0.33180885988483,1171
"Akko",0.32353989934748,12650,0.296005843689617,11631,0.352026839755918,13702
"Akoko North-East",0.380833741089895,333,0.342236342203666,298,0.420564097116348,369
"Akoko North-West",0.348557976156422,171,0.308944734469472,151,0.389702631909545,191
"Akoko South-East",0.357535107329065,61,0.312769444392869,53,0.404326082264316,69
"Akoko South-West",0.362072343848046,131,0.326311536931536,118,0.399047584652611,145
"Akoko-Edo",0.390463436393441,1893,0.350161897265754,1698,0.431964186589597,2094
"Akpabuyo",0.378068037834412,75,0.283458929279919,62,0.443105458692844,88
