"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.897712069012238,11365,0.807719442808809,10572,0.95479899440052,11837
"Abaji",0.307255297090529,9349,0.278549806389133,8463,0.337143710309676,10272
"Abak",0.146416818498729,44,0.10330400799217,31,0.195430395735203,60
"Abakaliki",0.323190678590608,1237,0.2914072422885,1115,0.356224390174873,1364
"Abeokuta North",0.624937157632322,2274,0.56228105092577,2047,0.683761285997632,2489
"Abeokuta South",0.560332685817425,287,0.499390504511033,256,0.619978855662581,318
"Abi",0.263212759385004,223,0.229122934633919,195,0.299137848015934,253
"Aboh-Mbaise",0.231803006832091,71,0.181680608057395,56,0.284483555638208,87
"Abua/Odual",0.164119678057352,12,0.017032637000223,2,0.450329205372228,35
"Abuja",0.258023306617043,14653,0.22906682030086,12974,0.288748301475013,16439
"Adavi",0.506021083908863,6052,0.468428336037741,5595,0.543548297047025,6508
"Ado",0.344705803842512,1593,0.319923732610456,1482,0.370161035231265,1708
"Ado Odo/Ota",0.781675538195208,2185,0.701079017082177,1956,0.848721539568795,2378
"Ado-Ekiti",0.444194799659317,122,0.40983206377768,112,0.47895347178685,132
"Afijio",0.300244033645631,1538,0.270602187072657,1382,0.331210925736333,1701
"Afikpo North",0.274469496248052,223,0.245897141335485,200,0.304466045167195,248
"Afikpo South",0.253251754570224,129,0.228285795955604,117,0.279563907583647,141
"Agaie",0.28943495371741,13773,0.262059944331538,12453,0.317747310503609,15139
"Agatu",0.496417981967967,4837,0.452478109440076,4372,0.539643819711702,5291
"Aguata",0.272218286429641,138,0.247389816528433,125,0.298139239448617,151
"Agwara",0.265910799996204,9343,0.214610874314172,7790,0.32165675231716,11032
"Ahiazu-Mbaise",0.240342516829959,44,0.214450054909023,39,0.26751777118845,49
"Ahoada East",0.157518483017179,6,0.0394609481620099,2,0.362040043878265,14
"Ahoada West",0.140747319451333,10,0.0286723539174626,2,0.355014472583702,25
"Aiyedade",0.357920793139266,1149,0.32754973882332,1050,0.389171167527396,1252
