"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.945078427745898,11709,0.889695896513312,11205,0.977459309524254,11994
"Abaji",0.290705855693068,8921,0.263402668595946,8087,0.319204296534828,9792
"Abak",0.251576454167258,77,0.192496973008377,59,0.319312179970651,98
"Abakaliki",0.35398906319399,1369,0.322059583462605,1246,0.386898150411531,1495
"Abeokuta North",0.647697955658213,2364,0.584352092839437,2134,0.706447703410358,2579
"Abeokuta South",0.571957866636762,293,0.511235491055059,262,0.631143543766643,323
"Abi",0.280263994931935,240,0.244386730257197,210,0.317850565482967,270
"Aboh-Mbaise",0.32329590505308,99,0.268239716311881,82,0.382923171240733,117
"Abua/Odual",0.620093091943798,60,0.263199474879894,28,0.908866136784968,84
"Abuja",0.255733504834079,14616,0.227963615637249,13004,0.285164607571332,16325
"Adavi",0.435184698024305,5186,0.398158686185421,4744,0.472671377179965,5635
"Ado",0.308967251293987,1452,0.282858557397016,1334,0.336095033410763,1574
"Ado Odo/Ota",0.827972559233888,2319,0.758457268633448,2120,0.884030383895893,2482
"Ado-Ekiti",0.383852585152505,107,0.350062413200425,97,0.418473805333922,117
"Afijio",0.310721983735337,1627,0.278813815128697,1458,0.344039512478984,1804
"Afikpo North",0.295070404087042,242,0.26582308379044,218,0.325582605177994,267
"Afikpo South",0.253043115105891,132,0.228054790648099,120,0.279383947113479,144
"Agaie",0.27494220459017,13116,0.249228541556234,11886,0.301632691289486,14395
"Agatu",0.421915399780404,4147,0.37177533833085,3614,0.47276046068086,4686
"Aguata",0.267382699162302,135,0.241616525077824,122,0.294325229485045,149
"Agwara",0.163621355877957,5423,0.120567617761817,4184,0.213963209254003,6869
"Ahiazu-Mbaise",0.269747190825363,49,0.238566652857754,44,0.30269833471288,55
"Ahoada East",0.564651155852014,22,0.293588940434907,12,0.815414975982343,32
"Ahoada West",0.591952716758379,42,0.295196394950569,21,0.847307772699016,60
"Aiyedade",0.354413042436557,1131,0.323496907894126,1030,0.386271019564413,1235
"Ajaokuta",0.462328538157766,7806,0.413410917689937,6979,0.510962128847007,8628
